,Flkr,Log G
387,0.28208032017573714,3.22
388,0.48808366409502923,4.584
389,0.18399683176539838,4.002
390,0.6672037416137755,4.704
391,0.6804651929996908,4.6419999999999995
392,0.3151192795485258,4.462
393,0.15787444135639817,4.466
394,0.10650112380972132,4.522
395,0.1813988055801019,4.021
396,0.5826079868711531,4.689
397,0.638465688098222,4.58
398,0.1878705370472744,4.0569999999999995
399,0.4617914091795683,4.41
400,0.4440101038198918,4.488
401,0.5539965932257473,4.711
402,0.5133842932991683,4.551
403,0.5429743323475122,4.61
404,0.4777509020641446,4.436
405,0.13044803927186877,4.327
406,0.5110141937620938,4.713
407,0.48225861974060535,4.441
408,0.1878182520158589,3.324
409,0.14699803432449698,4.489
410,0.16387789219152182,4.021
411,0.4412246635183692,4.381
412,0.2253148559248075,4.559
413,0.27576013235375285,4.513
414,0.21770931198261678,3.548
415,0.4455555754248053,4.48
416,0.4884352092631161,4.571000000000001
417,0.5960405105724931,4.72
418,0.2414960617898032,4.373
419,0.5127055337652564,4.648
420,0.46330579789355397,4.603
421,0.39431994082406163,3.228
422,0.5782804219052196,4.5489999999999995
423,0.2317529870197177,4.7860000000000005
424,0.2051236224360764,3.8689999999999998
425,0.20867383864242584,4.2330000000000005
426,0.6557634333148599,4.603
427,0.3108320524916053,4.425
428,0.1004144869511947,4.586
429,0.3388301411177963,4.42
430,0.32016439945437014,4.4110000000000005
431,0.25225532590411603,3.948
432,0.1323849573964253,4.637
433,0.1557395444251597,3.985
434,0.22693998471368104,3.826
435,0.1994837512029335,3.767
436,0.09766754374140874,4.535
437,0.6292608450166881,4.922
438,0.7449920522049069,4.6160000000000005
439,0.11955990339629352,3.4939999999999998
440,0.12709056318271905,4.4239999999999995
441,0.3346204466652125,4.328
442,0.07778494182275608,4.199
443,0.15432661166414618,4.162
444,0.23983651772141457,4.527
445,0.6643749657087028,4.615
446,0.19089705892838538,4.489
447,0.1746541092870757,3.696
448,0.5390227306634188,4.582
449,0.41835615411400795,4.562
450,0.21677427866961807,2.946
451,0.17471348110120744,4.135
452,0.1865244412329048,4.098
453,0.15190518752206117,4.44
454,0.32381253549829125,4.348
455,0.08249950042227283,4.396
456,0.17547575407661498,4.173
457,0.4788678779732436,4.584
458,0.17967904568649828,4.294
459,0.5053115310147405,4.522
460,0.12422997679095715,3.6239999999999997
461,0.14789726992603391,4.141
462,0.11074388748966157,4.149
463,0.4024344962090254,4.683
464,0.18972503312397748,4.485
465,0.4389408277347684,4.63
466,0.13987129204906523,4.325
467,0.1804699277272448,4.1930000000000005
468,0.432340195402503,4.4830000000000005
469,0.171434847288765,4.107
470,0.5137441330589354,4.69
471,0.5299500189721584,4.482
472,0.27499234420247376,3.417
473,1.9388068467378616,4.2780000000000005
474,0.2700932091102004,4.255
475,0.1745023182593286,3.832
476,0.20355120068416,4.439
477,0.5006611463613808,4.501
478,0.12082336616003886,4.3580000000000005
479,0.30428945319727063,4.249
480,0.2663919294718653,4.324
481,0.3280119562987238,4.506
482,0.16834198322612792,4.355
483,0.3875366528518498,4.33
484,0.1801280741347,4.447
485,0.5972698563709855,4.652
486,0.1346239441772923,4.085
487,0.14093474601395428,4.251
488,0.1669763878453523,2.928
489,0.12535769201349467,3.9610000000000003
490,0.23049642913974822,4.306
491,0.3317712980788201,4.325
492,0.41289726505056024,4.401
493,0.28106095851399004,4.489
494,0.14992148499004543,4.454
495,0.3913687542080879,4.624
496,0.3693987091537565,4.641
497,0.5694105057045817,4.814
498,0.3647506528068334,4.561
499,0.1521348167443648,4.398
500,0.3811968199443072,3.1719999999999997
501,0.18156797159463167,3.23
502,0.20966160809621215,2.835
503,0.18408300820738077,4.446000000000001
504,0.1742906024446711,4.258
505,0.6275827763602138,4.565
506,0.2672295377124101,4.504
507,0.2937562530860305,4.2139999999999995
508,0.17754838336259127,4.159
509,0.46122504863888025,4.5569999999999995
510,0.3504218766465783,4.573
511,0.3398021508473903,4.578
512,0.1625300501473248,4.23
513,0.1140160602517426,4.26
514,0.36281329812482,4.1
515,0.3436238330323249,4.288
516,0.21549651864916086,3.1839999999999997
517,0.2004789566854015,4.386
518,0.2378916833549738,4.37
519,0.2503121504560113,4.582
520,0.19404536578804255,4.19
521,0.17579732229933143,3.2710000000000004
522,5.712680052965879,4.129
523,0.13245207082945853,4.064
524,0.4324976762291044,4.473
525,0.14894270861987025,4.388
526,0.34345334279350936,4.465
527,0.38179324474185705,4.468
528,0.35593993379734457,4.475
529,0.3388742625247687,4.486000000000001
530,0.10651527554728091,4.002
531,0.37332557258196175,4.2669999999999995
532,0.3433867241255939,4.377
533,0.3658572386484593,4.695
534,0.6177742616273463,4.595
535,0.2538480330258608,4.658
536,0.29571805498562753,4.242
537,0.1796976284822449,4.216
538,0.5174932302907109,4.7669999999999995
539,0.31839311122894287,4.486000000000001
540,0.42029289761558175,4.437
541,0.5470513133332133,4.613
542,0.24097682035062462,4.3919999999999995
543,0.1390067336615175,3.827
544,0.1614533393876627,3.965
545,0.5818274803459644,4.531000000000001
546,0.5313159781508148,4.654
547,0.6376385572366416,4.637
548,0.5448981537483633,4.531000000000001
549,0.2801826922222972,4.311
550,0.1972621976165101,4.362
551,0.17840536020230502,4.323
552,0.20559410040732473,4.042
553,0.22869395615998656,3.102
554,0.22450216056313366,4.3839999999999995
555,0.17779224435798824,3.6860000000000004
556,0.3257162752561271,4.302
557,0.1732926903059706,3.718
558,0.38316581049002707,4.785
559,0.8131706854328513,4.82
560,0.24490588111802936,4.944
561,0.33524370519444346,4.581
562,0.4215865337755531,4.559
563,0.37576904287561774,4.736000000000001
564,0.39359350921586156,4.456
565,0.5292357527650893,4.49
566,0.5805808468721807,4.498
567,0.712299020960927,4.611000000000001
568,0.2732150023803115,3.677
569,0.12386821617837995,4.523
570,0.19608020375017077,4.419
571,0.357230135705322,4.559
572,0.45865471474826336,4.478
573,0.2701112534850836,4.53
574,0.0771580744185485,4.29
575,0.47941255616024137,4.645
576,0.22068213729653507,4.5089999999999995
577,0.3254746552556753,4.4030000000000005
578,0.37260600947774947,4.434
579,0.35573350032791495,3.24
580,0.1944823598023504,4.402
581,0.3193786251358688,4.348
582,0.2299824554938823,4.752
583,0.7408458041027188,4.505
584,0.20335178123787045,4.1739999999999995
585,0.36610488314181566,4.49
586,0.3814689116552472,4.093
587,0.41502583189867437,4.249
588,0.12202649668324739,4.334
589,0.37409289507195354,4.454
590,0.1821286859922111,4.235
591,0.3122401249129325,4.64
592,0.17270685930270702,4.034
593,0.19901573250535876,4.184
594,0.4771991225425154,4.5360000000000005
595,0.11769533739425242,4.401
596,0.15880058344919235,3.807
597,0.3703948750626296,4.48
598,0.37947867531329393,4.541
599,0.37658156361430883,4.49
600,0.35315525019541383,4.393
601,0.2610602241475135,4.535
602,0.563284382224083,4.7410000000000005
603,0.5293514113873243,4.737
604,0.19901368068531156,4.087
605,0.35065581323578954,4.416
606,0.349490117514506,4.485
607,0.1778352598194033,4.06
608,0.1447612448828295,4.342
609,0.15649707347620279,4.824
610,0.12087999493815005,4.227
611,0.3401173453312367,3.147
612,0.15733086911495775,4.409
613,0.35739142913371325,5.082
614,0.6330866599455476,4.796
615,0.32322315382771194,4.926
616,0.3306819999124855,4.791
617,0.31486188527196646,4.7330000000000005
618,0.19445094221737236,4.532
619,0.2637268044054508,4.316
620,0.3561428457032889,2.991
621,0.4002179193776101,4.378
622,0.17886927525978535,4.099
623,0.18632005958352238,4.131
624,0.12336244981270283,3.79
625,0.4943131352774799,4.543
626,0.1290100917685777,3.755
627,0.10211424523731694,4.602
628,0.11629956861725077,4.118
629,0.4383880295790732,4.55
630,0.21949701476842165,4.574
631,0.18459187413100153,4.496
632,0.5441945977509022,4.563
633,0.5932262283749878,4.564
634,0.59382343897596,4.534
635,0.4261737340129912,4.069
636,0.20255519484635442,4.553999999999999
637,0.1723565364954993,4.282
638,0.15305529814213514,4.388
639,0.10907511750701815,4.176
640,0.17856185149867088,4.125
641,0.43384695891290903,4.51
642,0.15675272152293473,4.382
643,0.2657901495695114,4.533
644,0.10734699753811583,4.187
645,0.4648064204957336,4.434
646,0.13745916658081114,4.132
647,0.17983689031098038,4.215
648,0.43165122042410076,4.5489999999999995
649,0.13092136941850185,4.119
650,0.09950734965968877,4.333
651,0.24332210887223482,4.125
652,0.14704839850310236,4.11
653,0.18711241136770695,3.917
654,0.11059278040193021,4.283
655,0.1298519637202844,4.254
656,0.09727747237775475,4.15
657,0.23587454052176327,4.567
658,0.11943076242459938,4.154
659,0.17003640823531896,4.141
660,0.7182093104347587,4.592
661,0.29273307882249355,4.229
662,0.0995909285848029,4.496
663,0.18467032350599766,3.778
664,0.09329934982815757,4.085
665,0.10197717347182333,4.141
666,0.5555514944717288,4.484
667,0.6089804228395224,4.624
668,0.12522329052444547,3.905
669,0.4691861686296761,4.648
670,0.19295889069326222,3.766
671,0.15241010987665504,3.984
672,0.14304746582638472,4.322
673,0.1938187488121912,3.633
674,0.08850231824908406,4.159
675,0.2614978002384305,4.226
676,0.34174893517047167,4.441
677,0.2107361942762509,3.971
678,0.14127619215287268,4.4830000000000005
679,0.30292331939563155,4.242
680,0.34653337206691504,4.369
681,0.20595708338078111,2.9739999999999998
682,0.238958396948874,4.3839999999999995
683,0.24941065930761397,4.385
684,0.3011947264894843,4.409
685,0.3676136548165232,4.539
686,0.17147132894024253,3.3080000000000003
687,0.6596500752493739,4.705
688,0.7864818326197565,4.686
689,0.24497773847542703,3.42
690,0.3408908087294549,4.502
691,0.27378348750062287,3.4010000000000002
692,0.22876709408592433,3.843
693,0.3321247932035476,4.54
694,0.33215098665095866,4.561
695,0.19517769396770746,4.688
696,0.15284180699381977,4.343
697,0.1249618362635374,4.319
698,0.24153798585757613,4.332
699,0.12642043293453753,3.812
700,0.43242730316706,4.492
701,0.40672108298167586,4.542
702,0.3047238860744983,4.253
703,0.6899783038534224,4.696000000000001
704,0.29968496528454125,4.381
705,0.1098536085919477,4.3069999999999995
706,0.6012583617120981,4.47
707,0.28858715086244047,4.421
708,0.45786588452756405,4.377
709,0.27673039585351944,3.4589999999999996
710,0.5437905783765018,4.551
711,0.44508595601655543,4.457
712,0.38766200304962695,3.182
713,0.40595600148662925,4.441
714,0.18973818805534393,4.463
715,0.5039451643824577,4.591
716,0.17090296023525298,3.498
717,0.16829096421133727,4.474
718,0.091775887995027,4.385
719,0.1280235592275858,4.08
720,0.48319908091798425,4.62
721,0.1340951566817239,4.498
722,0.2959205594379455,4.511
723,8.109262213110924,4.087
724,0.16766731278039515,3.471
725,0.4795552813448012,4.675
726,0.42733087320812047,3.51
727,0.5604337202385068,4.698
728,0.3789493057411164,4.489
729,0.46159574412740767,4.72
730,0.5931984633207321,4.609
731,0.18534320406615734,4.688
732,0.33692800207063556,3.0439999999999996
733,0.2875911595765501,4.507
734,0.1950811711139977,4.405
735,0.17162755830213428,3.7769999999999997
736,0.5350846913643181,4.916
737,0.5170353688299656,4.6080000000000005
738,0.5087271565571427,4.53
739,0.694706744980067,4.582
740,0.6080344319343567,4.532
741,0.19106370746158063,3.556
742,0.5364561220631003,4.531000000000001
743,0.7639732793904841,4.666
744,0.3525668871589005,4.633
745,0.3549310495145619,4.543
746,0.45513472286984324,4.42
747,0.3129947872366756,4.417
748,0.1719152496661991,4.095
749,0.5196376005187631,4.954
750,0.3396417305339128,3.035
751,0.31100897467695177,4.6819999999999995
752,0.2546252217143774,4.302
753,0.18294183246325701,4.096
754,0.41446456452831626,4.567
755,0.18014087982010096,4.162
756,0.3643967502284795,3.4610000000000003
757,0.2405651903245598,4.302
758,0.23494314518757164,4.4830000000000005
759,0.37392508238554,4.572
760,0.15652412548661232,3.822
761,0.15945849008858204,3.98
762,0.2680062025319785,4.646
763,0.3732127952389419,4.512
764,0.3239366924390197,4.363
765,0.1032637374009937,4.376
766,0.15108096704352647,3.775
767,0.4521477094385773,2.821
768,60.08540838956833,4.4030000000000005
769,0.4338852013461292,4.68
770,0.20212474919389933,4.3389999999999995
771,0.11628441279754043,4.279
772,0.24908961495384574,4.434
773,0.19347028865013272,4.5360000000000005
774,0.4792340041603893,4.501
775,0.17189337813761085,4.1530000000000005
776,0.330410897731781,4.436
777,0.5898418603464961,4.537
778,0.26087649166584015,4.4510000000000005
779,0.7436369778588414,4.487
780,0.5838604993186891,4.45
781,0.40227858698926866,4.626
782,0.12658962805289775,4.338
783,0.45268202666193247,4.468
784,0.665560073684901,4.572
785,0.4808059602510184,4.531000000000001
786,0.31953645520843565,4.553
787,0.3120267647318542,4.7330000000000005
788,0.2628364600241184,4.57
789,0.36613293923437595,4.288
790,0.18372929480392486,4.385
791,0.14287841622717679,4.8069999999999995
792,0.7421339978463948,4.968999999999999
793,0.24342593678738922,4.558
794,1.4247308718040586,4.863
795,0.15779804380144924,4.223
796,0.7353289402090013,4.645
797,0.1880459167296067,3.617
798,0.39407433359883726,4.406000000000001
799,0.6593210273422301,4.571000000000001
800,0.2617432619445026,4.446000000000001
801,0.7721708971075714,4.621
802,0.5407907301560044,4.513999999999999
803,0.1733310637064278,4.652
804,0.38148683961480856,4.531000000000001
805,0.6353528006002307,4.781000000000001
806,0.29323867056518793,4.163
807,0.5444301059469581,4.836
808,0.20141017739661038,4.502
809,0.3643700620159507,4.475
810,0.2821856178343296,2.971
811,0.1551546301925555,3.903
812,0.4429319524206221,4.415
813,0.3499694576021284,4.648
814,0.20249438239261508,4.457
815,0.38784564821980894,4.338
816,0.44535918277688324,4.457
817,0.3302973054815084,4.478
818,0.4846275260206312,4.541
819,0.18960708985105157,4.343
820,0.28083400684408844,2.8110000000000004
821,0.3719101077876985,4.388999999999999
822,0.5454386118799448,4.381
823,0.23603381123393774,4.253
824,0.1979670050786808,4.334
825,0.1799014862626791,4.655
826,0.42292263242416084,4.3
827,0.5648459191434085,4.466
828,0.4589234304148704,4.817
829,0.7829347741790116,4.625
830,0.5193640245124698,4.499
831,0.30430254992097616,4.633
832,0.41915077599696815,3.2769999999999997
833,0.15409261686727405,4.073
834,0.5617202841676772,4.452
835,0.2954028605017811,4.408
836,0.16173133917618543,4.255
837,0.3506084030959755,3.529
838,0.6166581879369915,4.609
839,0.4276498220860958,4.446000000000001
840,0.18601436750032008,4.164
841,0.5111769423820078,4.69
842,0.6646329420618713,4.4910000000000005
843,0.42869633762165904,4.584
844,0.17991031927522272,4.168
845,0.2865585556719452,4.367
846,0.4486437828745693,4.488
847,0.4216446541249752,3.293
848,0.15132843691390008,3.592
849,0.2500356058590114,4.41
850,0.1644616131670773,3.99
851,0.4687930049840361,4.529
852,0.27301706722937524,4.488
853,0.13618085358757526,4.379
854,0.23665031767450273,4.604
855,0.5981752183288336,4.516
856,0.4699116398114711,4.643
857,0.28880039462819695,4.408
858,0.34005241468548775,4.446000000000001
859,0.163162563694641,4.65
860,0.2915138902608305,4.643
861,0.3627324476838112,4.702
862,0.34256550134159625,4.601
863,0.6009178468957543,4.633
864,0.46931637916713953,4.559
865,0.1792533294064924,3.662
866,0.1923423114931211,3.94
867,0.2315731398994103,4.59
868,0.30129498918540776,2.765
869,0.184069576789625,4.534
870,0.2948747714981437,4.463
871,0.41477082413621247,4.487
872,0.08995668758871034,4.109
873,0.3855617542285472,3.305
874,0.6547495722770691,4.553999999999999
875,0.3751689800992608,4.502
876,0.37244794657453895,4.864
877,0.1318051217822358,3.884
878,0.4843495844397694,4.329
879,0.6830746424384415,4.477
880,0.1928806013893336,3.85
881,0.12573969434015453,3.8360000000000003
882,0.4286984330974519,3.3789999999999996
883,0.25533389998599887,4.632
884,0.5815393524244428,4.6339999999999995
885,0.11631149391178042,4.228
886,0.2605461049824953,4.418
887,0.29740302124992013,3.332
888,0.45205545029602945,4.768
889,9.982423856854439,4.575
890,0.6697729113511741,4.678999999999999
891,0.6593721336685121,4.534
